Activity ID,Activity Name,Planned Duration,Planned Labor Units,Remaining Labor Units,Start,Finish,Activity % Complete,Planned Total Cost,BL1 Start,BL1 Finish,Planned Nonlabor Units,Total Float
        PM_MGMT_1060,L2HE Project Management Support - FY25,244.0d,14612.0h,14612.0h,10-01-24,09-30-25,0%,$0 ,,,0.0h,333.0d
        PM_PHYSICS_2030,L2HE Physics Support - FY25,244.0d,1287.0h,1287.0h,10-01-24,09-30-25,0%,$0 ,,,0.0h,333.0d
        PM_MGMT_1070,L2HE Project Management Support - FY26,244.0d,6024.0h,6024.0h,10-01-25,09-30-26,0%,$0 ,,,0.0h,1033.0d
        PM_PHYSICS_2040,L2HE Physics Support - FY26,244.0d,429.0h,429.0h,10-01-25,09-30-26,0%,$0 ,,,0.0h,1033.0d
        L2HE - BL - 2021-10.1.01.01.01.01  Project Reviews,,2424.0d,0.0h,0.0h,07-01-20,06-10-30,,$0 ,,,0.0h,136.0d
          PM_REV_0890,CD-2/3 Document Preparation,415.0d,0.0h,0.0h,07-01-20,03-17-22,0%,$0 ,,,0.0h,0.0d
          PM_REV_1343,Cost Estimate Development,45.0d,0.0h,0.0h,07-02-21,09-03-21,0%,$0 ,,,0.0h,2253.0d
          PM_REV_1305,Finalize Detailed Schedules,30.0d,0.0h,0.0h,07-02-21,08-13-21,0%,$0 ,,,0.0h,54.0d
          PM_REV_1335,Finalize Milestone Dictionary,45.0d,0.0h,0.0h,07-02-21,09-03-21,0%,$0 ,,,0.0h,2253.0d
          PM_REV_1340,Finalize WBS Dictionary,45.0d,0.0h,0.0h,07-02-21,09-03-21,0%,$0 ,,,0.0h,2253.0d
          PM_REV_1350,CAMs Compile all Supporting Estimate Documentation,45.0d,0.0h,0.0h,07-02-21,09-03-21,0%,$0 ,,,0.0h,2263.0d
          PM_REV_1370,WAIT: Wait prior to kick-off meeting,31.0d,0.0h,0.0h,07-02-21,08-16-21,0%,$0 ,,,0.0h,70.0d
          PM_REV_1385,Prepare Review Site for Internal use,15.0d,0.0h,0.0h,07-28-21,08-17-21,0%,$0 ,,,0.0h,81.0d
          PM_REV_1310,Critical Path Analysis,10.0d,0.0h,0.0h,08-16-21,08-27-21,0%,$0 ,,,0.0h,54.0d
          PM_REV_1315,P6 Integrity Check,10.0d,0.0h,0.0h,08-16-21,08-27-21,0%,$0 ,,,0.0h,54.0d
          PM_REV_1320,Cobra Data Validation,10.0d,0.0h,0.0h,08-16-21,08-27-21,0%,$0 ,,,0.0h,54.0d
          PM_REV_1380,Director's Review Kick-off/preparation meeting,1.0d,0.0h,0.0h,08-17-21,08-17-21,0%,$0 ,,,0.0h,81.0d
          PM_REV_1410,Prepare Final Response to Recommendations,20.0d,0.0h,0.0h,08-17-21,09-14-21,0%,$0 ,,,0.0h,70.0d
          PM_REV_1390,Review Website Open for Internal Use,1.0d,0.0h,0.0h,08-18-21,08-18-21,0%,$0 ,,,0.0h,81.0d
          PM_REV_1325,Adjust Schedules to Funding Profile/Resource Level,10.0d,0.0h,0.0h,08-30-21,09-13-21,0%,$0 ,,,0.0h,54.0d
          PM_REV_1330,Acumen Fuze Check,10.0d,0.0h,0.0h,08-30-21,09-13-21,0%,$0 ,,,0.0h,54.0d
          PM_REV_1345,"Complete all coding for BOEs (Uncertainty, Design Maturity)",10.0d,0.0h,0.0h,09-07-21,09-20-21,0%,$0 ,,,0.0h,2253.0d
          PM_REV_1355,Finalize all BOEs,10.0d,0.0h,0.0h,09-07-21,09-20-21,0%,$0 ,,,0.0h,2253.0d
          PM_REV_1332,COMP: P6 Frozen/Ready for Dir Review (Aug21 Data),0.0d,0.0h,0.0h,,09-13-21,0%,$0 ,,,0.0h,54.0d
          PM_REV_1400,PMCS Slides/Supporting Documentation available,10.0d,0.0h,0.0h,09-14-21,09-27-21,0%,$0 ,,,0.0h,54.0d
          PM_REV_1435,Pre-briefing Document Due and Review Recommendations sent to Reviewers,6.0d,0.0h,0.0h,09-15-21,09-22-21,0%,$0 ,,,0.0h,70.0d
          PM_REV_1360,Conduct Mock ICER,3.0d,0.0h,0.0h,09-21-21,09-23-21,0%,$0 ,,,0.0h,2253.0d
          PM_REV_1365,Correct issues from the Mock ICER,3.0d,0.0h,0.0h,09-24-21,09-28-21,0%,$0 ,,,0.0h,2253.0d
          PM_REV_1405,Presentations uploaded to the preparations site,5.0d,0.0h,0.0h,09-28-21,10-04-21,0%,$0 ,,,0.0h,54.0d
          PM_REV_1440,All supporting Documentation Posted,12.0d,0.0h,0.0h,09-29-21,10-14-21,0%,$0 ,,,0.0h,54.0d
          PM_REV_1415,Plenary Dry Run For Director's Review,2.0d,0.0h,0.0h,10-05-21,10-06-21,0%,$0 ,,,0.0h,54.0d
          PM_REV_1420,Breakout Dry Runs for Director?s Review,2.0d,0.0h,0.0h,10-07-21,10-08-21,0%,$0 ,,,0.0h,54.0d
          PM_REV_1425,Management Breakout Dry Run for Director's Review,1.0d,0.0h,0.0h,10-11-21,10-11-21,0%,$0 ,,,0.0h,54.0d
          PM_REV_1430,Tech Edit/Consistency Review on Presentation,3.0d,0.0h,0.0h,10-12-21,10-14-21,0%,$0 ,,,0.0h,54.0d
          PM_REV_1445,Final Presentations posted for reviewers,1.0d,0.0h,0.0h,10-15-21,10-15-21,0%,$0 ,,,0.0h,54.0d
          PM_REV_1450,Turn Review Site Live for Dir Review (1 week prior),0.0d,0.0h,0.0h,,10-15-21,0%,$0 ,,,0.0h,54.0d
          PM_REV_1455,Director's Status Review,3.0d,0.0h,0.0h,10-25-21,10-27-21,0%,$0 ,,,0.0h,54.0d
          PM_REV_1460,Internal DOE Review Prep,1.0d,0.0h,0.0h,10-28-21,10-28-21,0%,$0 ,,,0.0h,54.0d
          PM_REV_1470,Prepare Review Site for Internal use,5.0d,0.0h,0.0h,10-28-21,11-03-21,0%,$0 ,,,0.0h,54.0d
          PM_REV_1495,Prepare Final Response to Recommendations,11.0d,0.0h,0.0h,10-28-21,11-11-21,0%,$0 ,,,0.0h,54.0d
          PM_REV_1465,DOE Review Kick-off/preparation meeting,1.0d,0.0h,0.0h,10-29-21,10-29-21,0%,$0 ,,,0.0h,57.0d
          PM_REV_1480,Finalize Data and Freeze P6,3.0d,0.0h,0.0h,10-29-21,11-02-21,0%,$0 ,,,0.0h,54.0d
          PM_REV_1525,All supporting Documentation Posted,16.0d,0.0h,0.0h,11-03-21,11-24-21,0%,$0 ,,,0.0h,54.0d
          PM_REV_1475,Review Website Open for Internal Use,1.0d,0.0h,0.0h,11-04-21,11-04-21,0%,$0 ,,,0.0h,56.0d
          PM_REV_1485,PMCS Slides/Supporting Documentation available,3.0d,0.0h,0.0h,11-04-21,11-08-21,0%,$0 ,,,0.0h,54.0d
          PM_REV_1490,Presentations uploaded to the preparations site,3.0d,0.0h,0.0h,11-09-21,11-11-21,0%,$0 ,,,0.0h,54.0d
          PM_REV_1500,Plenary Dry Run For DOE Review,2.0d,0.0h,0.0h,11-12-21,11-15-21,0%,$0 ,,,0.0h,54.0d
          PM_REV_1520,Pre-briefing Document Due and Review Recommendations sent to Reviewers,8.0d,0.0h,0.0h,11-12-21,11-23-21,0%,$0 ,,,0.0h,54.0d
          PM_REV_1505,Breakout Dry Runs for DOE Review,2.0d,0.0h,0.0h,11-16-21,11-17-21,0%,$0 ,,,0.0h,54.0d
          PM_REV_1510,Management Breakout Dry Run for DOE Review,1.0d,0.0h,0.0h,11-18-21,11-18-21,0%,$0 ,,,0.0h,54.0d
          PM_REV_1515,Tech Edit/Consistency Review on Presentation,3.0d,0.0h,0.0h,11-19-21,11-23-21,0%,$0 ,,,0.0h,54.0d
          PM_REV_1530,Final Presentations posted for reviewers,1.0d,0.0h,0.0h,11-24-21,11-24-21,0%,$0 ,,,0.0h,54.0d
          PM_REV_1535,Turn Review Site Live for Status Review (2 weeks prior),0.0d,0.0h,0.0h,,11-24-21,0%,$0 ,,,0.0h,54.0d
          PM_REV_1540,DOE Status Review,3.0d,0.0h,0.0h,12-13-21,12-15-21,0%,$0 ,,,0.0h,54.0d
          PM_REV_0900,CD-2/3 ICE Team Pre Doc Review,10.0d,0.0h,0.0h,03-18-22,03-31-22,0%,$0 ,,,0.0h,0.0d
          PM_REV_0910,CD-2/3 ICE Review,3.0d,0.0h,0.0h,04-01-22,04-05-22,0%,$0 ,,,0.0h,0.0d
          PM_REV_1000,CD-2/3 Directors Review Prep,20.0d,0.0h,0.0h,04-06-22,05-03-22,0%,$0 ,,,0.0h,0.0d
          PM_REV_0920,CD-2/3 ICE Report Processing,20.0d,0.0h,0.0h,04-06-22,05-03-22,0%,$0 ,,,0.0h,3.0d
          PM_REV_1010,CD-2/3 Director's Review - Dry-Run,3.0d,0.0h,0.0h,05-04-22,05-06-22,0%,$0 ,,,0.0h,0.0d
          PM_REV_0930,CD-2/3 Project Response to ICE Recommendations,10.0d,0.0h,0.0h,05-04-22,05-17-22,0%,$0 ,,,0.0h,3.0d
          PM_REV_1020,CD-2/3 Director's Review - Doc Updates,10.0d,0.0h,0.0h,05-09-22,05-20-22,0%,$0 ,,,0.0h,0.0d
          PM_REV_0940,COMP: ICE Recommendations Processed,0.0d,0.0h,0.0h,,05-17-22,0%,$0 ,,,0.0h,3.0d
          PM_REV_1030,COMP: CD-2/3 Director's Review - Doc Sumbitted,0.0d,0.0h,0.0h,,05-20-22,0%,$0 ,,,0.0h,0.0d
          PM_REV_1040,CD-2/3 Director's Team Pre Doc Review,5.0d,0.0h,0.0h,05-23-22,05-27-22,0%,$0 ,,,0.0h,0.0d
          PM_REV_1050,CD-2/3 Director's Review,3.0d,0.0h,0.0h,05-31-22,06-02-22,0%,$0 ,,,0.0h,0.0d
          PM_REV_1060,CD-2/3 Documentation Updates,10.0d,0.0h,0.0h,06-03-22,06-16-22,0%,$0 ,,,0.0h,0.0d
          PM_REV_1130,COMP: Approved CD-2/3 Performance Baseline/Start of Construction,0.0d,0.0h,0.0h,,08-31-2022*,0%,$0 ,,,0.0h,0.0d
          PM_REV_1070,COMP: Project Ready for CD-2/3,0.0d,0.0h,0.0h,,06-26-23,0%,$0 ,,,0.0h,-250.0d
          PM_REV_1090,COMP: CD-2/3 DOE/SC Review - Doc Sumbitted,0.0d,0.0h,0.0h,,06-26-23,0%,$0 ,,,0.0h,-250.0d
          PM_REV_1100,CD-2/3 DOE/SC Team Pre Doc Review,10.0d,0.0h,0.0h,06-27-23,07-11-23,0%,$0 ,,,0.0h,-250.0d
          PM_REV_1110,CD-2/3 DOE/SC Review,3.0d,0.0h,0.0h,07-12-23,07-14-23,0%,$0 ,,,0.0h,-250.0d
          PM_REV_1120,CD-2/3 Approval Process,40.0d,0.0h,0.0h,07-17-23,09-11-23,0%,$0 ,,,0.0h,-250.0d
          PM_REV_1170,CD-4 Director's Team Pre Doc Review,5.0d,0.0h,0.0h,04-02-27,04-08-27,0%,$0 ,,,0.0h,347.0d
          PM_REV_1180,CD-4 Directors Review,3.0d,0.0h,0.0h,04-09-27,04-13-27,0%,$0 ,,,0.0h,347.0d
          PM_REV_1190,CD-4 Documentation Updates,20.0d,0.0h,0.0h,04-14-27,05-11-27,0%,$0 ,,,0.0h,347.0d
          PM_REV_1200,CD-4 DOE/SC Team Pre Doc Review,10.0d,0.0h,0.0h,05-12-27,05-26-27,0%,$0 ,,,0.0h,347.0d
          PM_REV_1210,CD-4 DOE/SC Review,3.0d,0.0h,0.0h,05-27-27,05-31-27,0%,$0 ,,,0.0h,347.0d
          PM_REV_1140,COMP: Ready for Transfer to Operations (TTO) (Early),0.0d,0.0h,0.0h,,06-16-27,0%,$0 ,,,0.0h,10.5d
          PM_REV_1150,TTO Project Schedule Contingency,120.0d,0.0h,0.0h,06-16-27,12-07-27,0%,$0 ,,,0.0h,10.5d
          PM_REV_1220,COMP: Project Ready for CD-4 Approval,0.0d,0.0h,0.0h,,01-19-29,0%,$0 ,,,0.0h,-50.0d
          PM_REV_1230,CD-4 Approval Process,22.0d,0.0h,0.0h,01-22-29,02-21-29,0%,$0 ,,,0.0h,-50.0d
          PM_REV_1240,COMP:  CD-4 ESAAB Approval - Project Complete & Start Operations (Early),0.0d,0.0h,0.0h,,02-21-29,0%,$0 ,,,0.0h,-50.0d
          PM_REV_1250,CD-4 Project Schedule Contingency,320.0d,0.0h,0.0h,02-22-29,06-10-30,0%,$0 ,,,0.0h,-50.0d
        L2HE - BL - 2021-10.1.01.01.01.02  Down Times,,657.1d,0.0h,0.0h,07-14-23,03-31-26,,$0 ,,,0.0h,0.0d
          PM_PAMM_01,COMP: Start of PAMM 1 - 3 days,0.0d,0.0h,0.0h,,07-14-2023*,0%,$0 ,,,0.0h,0.0d
          PM_DTS1_1120,"Linac Downtime (Short #1, FY23)",43.0d,0.0h,0.0h,08-01-23,09-29-23,0%,$0 ,,,0.0h,0.0d
          PM_DTS1_1110,"COMP: Start Linac Downtime (Short #1, FY23)",0.0d,0.0h,0.0h,,08-01-2023*,0%,$0 ,,,0.0h,0.0d
          PM_DTS1_1130,"COMP: Installations During Downtime (Short #1, FY23)",0.0d,0.0h,0.0h,,09-29-2023*,0%,$0 ,,,0.0h,0.0d
          PM_PAMM_02,COMP: Start of PAMM 2 - 3 days,0.0d,0.0h,0.0h,,10-12-2023*,0%,$0 ,,,0.0h,0.0d
          PM_PAMM_03,COMP: Start of PAMM 3 - 3 days,0.0d,0.0h,0.0h,,11-21-2023*,0%,$0 ,,,0.0h,0.0d
          PM_PAMM_04,COMP: Start of PAMM 4 / Winter Down - 10 days,0.0d,0.0h,0.0h,,12-22-2023*,0%,$0 ,,,0.0h,0.0d
          PM_PAMM_05,COMP: Start of PAMM 5 - 2 days,0.0d,0.0h,0.0h,,04-17-2024*,0%,$0 ,,,0.0h,0.0d
          PM_PAMM_06,COMP: Start of PAMM 6 - 3 days,0.0d,0.0h,0.0h,,06-20-2024*,0%,$0 ,,,0.0h,0.0d
          PM_DTS2_1220,"Linac Downtime (Short #2, FY24)",42.0d,0.0h,0.0h,08-01-24,09-30-24,0%,$0 ,,,0.0h,0.0d
          PM_DTS2_1210,"COMP: Start Linac Downtime (Short #2, FY24)",0.0d,0.0h,0.0h,,08-01-2024*,0%,$0 ,,,0.0h,0.0d
          PM_PAMM_07,COMP: Start of PAMM 7 - 3 days,0.0d,0.0h,0.0h,,08-26-2024*,0%,$0 ,,,0.0h,0.0d
          PM_DTS2_1230,"COMP: Installations During Downtime (Short #2, FY24)",0.0d,0.0h,0.0h,,09-30-2024*,0%,$0 ,,,0.0h,0.0d
          PM_PAMM_08,COMP: Start of PAMM 8 - 3 days,0.0d,0.0h,0.0h,,11-05-2024*,0%,$0 ,,,0.0h,0.0d
          PM_PAMM_09,COMP: Start of PAMM 9  / Winter Down - 10 days,0.0d,0.0h,0.0h,,12-23-2024*,0%,$0 ,,,0.0h,0.0d
          PM_PAMM_10,COMP: Start of PAMM 10 - 3 days,0.0d,0.0h,0.0h,,02-10-2025*,0%,$0 ,,,0.0h,0.0d
          PM_PAMM_11,COMP: Start of PAMM 11 - 3 days,0.0d,0.0h,0.0h,,03-26-2025*,0%,$0 ,,,0.0h,0.0d
          PM_DTL1_1320,Linac Downtime (Long),244.0d,0.0h,0.0h,04-01-25,03-31-26,0%,$0 ,,,0.0h,0.0d
          PM_DTL1_1310,COMP: Project Ready for Linac Downtime (Long),0.0d,0.0h,0.0h,,04-01-2025*,0%,$0 ,,,0.0h,0.0d
          PM_PAMM_12,COMP: Start of PAMM 12  - 3 days,0.0d,0.0h,0.0h,,04-21-2025*,0%,$0 ,,,0.0h,0.0d
          PM_PAMM_13,COMP: Start of PAMM 13  - 2 days,0.0d,0.0h,0.0h,,06-12-2025*,0%,$0 ,,,0.0h,0.0d
          PM_DTL1_1330,COMP: Installations During Downtime (Long),0.0d,0.0h,0.0h,,03-31-2026*,0%,$0 ,,,0.0h,0.0d
      L2HE - BL - 2021-10.1.01.01.02  Project Office M&S - SLAC,,1750.0d,103.3h,0.0h,02-01-2019 A,09-30-26,,"$3,695,735 ",,,3695631.7h,1033.0d
        PM_MS_0010,L2HE Project Office M&S - FY19,168.0d,0.0h,0.0h,02-01-2019 A,09-30-2019 A,100%,$0 ,,,0.0h,
        PM_MS_0020,L2HE Project Office M&S - FY20,245.0d,0.0h,0.0h,10-01-2019 A,06-30-2020 A,100%,$0 ,,,0.0h,
        ACT_NL_1010102,1010102 Non Labor Actuals,22.0d,0.0h,0.0h,06-01-2020 A,06-30-2020 A,100%,"$120,026 ",,,120025.7h,
        ACT_L_1010102,1010102 Labor Actuals,22.0d,103.3h,0.0h,06-01-2020 A,06-30-2020 A,100%,$103 ,,,0.0h,
        PM_MS_0021,L2HE Project Office M&S - FY20,64.0d,0.0h,0.0h,07-01-20,09-30-20,0%,"$77,039 ",,,77039.0h,286.0d
        PM_MS_0030,L2HE Project Office M&S - FY21,245.0d,0.0h,0.0h,10-01-20,09-30-21,0%,"$397,167 ",,,397167.0h,286.0d
        PM_MS_0040,L2HE Project Office M&S - FY22,244.0d,0.0h,0.0h,10-01-21,09-30-22,0%,"$852,000 ",,,852000.0h,286.0d
        PM_MS_0045,TEMP until Travel can be split out,21.0d,0.0h,0.0h,10-01-21,10-29-21,0%,"$80,000 ",,,80000.0h,526.0d
        PM_MS_0050,L2HE Project Office M&S - FY23,243.0d,0.0h,0.0h,10-03-22,09-29-23,0%,"$699,000 ",,,699000.0h,303.0d
        PM_MS_0060,L2HE Project Office M&S - FY24,243.0d,0.0h,0.0h,10-02-23,09-30-24,0%,"$636,000 ",,,636000.0h,333.0d
        PM_MS_0070,L2HE Project Office M&S - FY25,244.0d,0.0h,0.0h,10-01-24,09-30-25,0%,"$619,000 ",,,619000.0h,333.0d
        PM_MS_0080,L2HE Project Office M&S - FY26,244.0d,0.0h,0.0h,10-01-25,09-30-26,0%,"$215,400 ",,,215400.0h,1033.0d
"    L2HE - BL - 2021-10.1.01.02  Environmental, Safety, and Health - SLAC",,1750.0d,18741.1h,18368.0h,10-02-2018 A,09-30-26,,"$34,334 ",,,33960.5h,1033.0d
      L2HE - BL - 2021-10.1.01.02.01  ESH Management & Coordination,,1750.0d,8891.5h,8874.0h,10-02-2018 A,09-30-26,,"$33,978 ",,,33960.5h,1033.0d
        PM_ESH_1000,"Environment, Safety & Health Support - FY19",243.0d,0.0h,0.0h,10-02-2018 A,09-30-2019 A,100%,$0 ,,,0.0h,
        PM_ESH_1010,"Environment, Safety & Health Support - FY20",245.0d,0.0h,0.0h,10-01-2019 A,06-30-2020 A,100%,$0 ,,,0.0h,
        ACT_NL_1010201,1010201 Non Labor Actuals,22.0d,0.0h,0.0h,06-01-2020 A,06-30-2020 A,100%,"$33,960 ",,,33960.5h,
        ACT_L_1010201,1010201 Labor Actuals,22.0d,17.5h,0.0h,06-01-2020 A,06-30-2020 A,100%,$18 ,,,0.0h,
        PM_ESH_1011,"Environment, Safety & Health Support - FY20",64.0d,110.0h,110.0h,07-01-20,09-30-20,0%,$0 ,,,0.0h,48.0d
        PM_ESH_1020,"Environment, Safety & Health Support - FY21",245.0d,611.0h,611.0h,10-01-20,09-30-21,0%,$0 ,,,0.0h,48.0d
        PM_ESH_1030,"Environment, Safety & Health Support - FY22",244.0d,1459.0h,1459.0h,10-01-21,09-30-22,0%,$0 ,,,0.0h,286.0d
        PM_ESH_1040,"Environment, Safety & Health Support - FY23",243.0d,1888.0h,1888.0h,10-03-22,09-29-23,0%,$0 ,,,0.0h,303.0d
        PM_ESH_1050,"Environment, Safety & Health Support - FY24",243.0d,1888.0h,1888.0h,10-02-23,09-30-24,0%,$0 ,,,0.0h,333.0d
        PM_ESH_1060,"Environment, Safety & Health Support - FY25",244.0d,1888.0h,1888.0h,10-01-24,09-30-25,0%,$0 ,,,0.0h,333.0d
        PM_ESH_1070,"Environment, Safety & Health Support - FY26",244.0d,1030.0h,1030.0h,10-01-25,09-30-26,0%,$0 ,,,0.0h,1033.0d
      L2HE - BL - 2021-10.1.01.02.02  Radiation Physics Support,,1750.0d,9849.6h,9494.0h,10-02-2018 A,09-30-26,,$356 ,,,0.0h,1033.0d
        PM_RADPHYS_0000,Radiation Physics Support - FY19,243.0d,0.0h,0.0h,10-02-2018 A,09-30-2019 A,100%,$0 ,,,0.0h,
        PM_RADPHYS_0005,Radiation Physics Support - FY20,245.0d,0.0h,0.0h,10-01-2019 A,06-30-2020 A,100%,$0 ,,,0.0h,
        ACT_L_1010202,1010202 Labor Actuals,22.0d,355.6h,0.0h,06-01-2020 A,06-30-2020 A,100%,$356 ,,,0.0h,
        PM_RADPHYS_0006,Radiation Physics Support - FY20,64.0d,440.0h,440.0h,07-01-20,09-30-20,0%,$0 ,,,0.0h,289.0d
        PM_RADPHYS_0008,Radiation Physics Support - FY21,243.0d,1761.0h,1761.0h,10-01-20,09-28-21,0%,$0 ,,,0.0h,289.0d
        PM_RADPHYS_0010,Radiation Physics Support - FY22,243.0d,1716.0h,1716.0h,10-04-21,09-30-22,0%,$0 ,,,0.0h,286.0d
        PM_RADPHYS_0020,Radiation Physics Support - FY23,243.0d,1716.0h,1716.0h,10-03-22,09-29-23,0%,$0 ,,,0.0h,303.0d
        PM_RADPHYS_0030,Radiation Physics Support - FY24,243.0d,1716.0h,1716.0h,10-02-23,09-30-24,0%,$0 ,,,0.0h,333.0d
        PM_RADPHYS_0040,Radiation Physics Support - FY25,244.0d,1287.0h,1287.0h,10-01-24,09-30-25,0%,$0 ,,,0.0h,333.0d
        PM_RADPHYS_0050,Radiation Physics Support - FY26,244.0d,858.0h,858.0h,10-01-25,09-30-26,0%,$0 ,,,0.0h,1033.0d
    L2HE - BL - 2021-10.1.01.03  Project Controls and Support - SLAC,,1750.0d,39011.8h,34905.0h,10-02-2018 A,09-30-26,,"$4,595 ",,,488.6h,1033.0d
      L2HE - BL - 2021-10.1.01.03.01  PMCS Support,,1750.0d,39011.8h,34905.0h,10-02-2018 A,09-30-26,,"$4,595 ",,,488.6h,1033.0d
        PM_PMCS_0010,PMCS Support - SLAC - FY19,243.0d,0.0h,0.0h,10-02-2018 A,09-30-2019 A,100%,$0 ,,,0.0h,
        PM_PMCS_0020,PMCS Support - SLAC - FY20,245.0d,0.0h,0.0h,10-01-2019 A,06-30-2020 A,100%,$0 ,,,0.0h,
        ACT_NL_1010301,1010301 Non Labor Actuals,22.0d,0.0h,0.0h,06-01-2020 A,06-30-2020 A,100%,$489 ,,,488.6h,
        ACT_L_1010301,1010301 Labor Actuals,22.0d,4106.8h,0.0h,06-01-2020 A,06-30-2020 A,100%,"$4,107 ",,,0.0h,
        PM_PMCS_0021,PMCS Support - SLAC - FY20,64.0d,660.0h,660.0h,07-01-20,09-30-20,0%,$0 ,,,0.0h,48.0d
        PM_PMCS_0030,PMCS Support - SLAC - FY21,245.0d,5931.0h,5931.0h,10-01-20,09-30-21,0%,$0 ,,,0.0h,48.0d
        PM_PMCS_0040,PMCS Support - SLAC - FY22,244.0d,7722.0h,7722.0h,10-01-21,09-30-22,0%,$0 ,,,0.0h,286.0d
        PM_PMCS_0050,PMCS Support - SLAC - FY23,243.0d,7722.0h,7722.0h,10-03-22,09-29-23,0%,$0 ,,,0.0h,303.0d
        PM_PMCS_0060,PMCS Support - SLAC - FY24,243.0d,5148.0h,5148.0h,10-02-23,09-30-24,0%,$0 ,,,0.0h,333.0d
        PM_PMCS_0070,PMCS Support - SLAC - FY25,244.0d,4290.0h,4290.0h,10-01-24,09-30-25,0%,$0 ,,,0.0h,333.0d
        PM_PMCS_0080,PMCS Support - SLAC - FY26,244.0d,3432.0h,3432.0h,10-01-25,09-30-26,0%,$0 ,,,0.0h,1033.0d
      L2HE - BL - 2021-10.1.01.03.03  System Engineering and Integration,,1217.0d,0.0h,0.0h,10-04-21,09-30-26,,$0 ,,,0.0h,1033.0d
        PM_SYSENG_0010,System Engineering & Integration - SLAC - FY22,243.0d,0.0h,0.0h,10-04-21,09-30-22,0%,$0 ,,,0.0h,286.0d
        PM_SYSENG_0020,System Engineering & Integration - SLAC - FY23,243.0d,0.0h,0.0h,10-03-22,09-29-23,0%,$0 ,,,0.0h,303.0d
        PM_SYSENG_0030,System Engineering & Integration - SLAC - FY24,243.0d,0.0h,0.0h,10-02-23,09-30-24,0%,$0 ,,,0.0h,333.0d
        PM_SYSENG_0040,System Engineering & Integration - SLAC - FY25,244.0d,0.0h,0.0h,10-01-24,09-30-25,0%,$0 ,,,0.0h,333.0d
        PM_SYSENG_0050,System Engineering & Integration - SLAC - FY26,244.0d,0.0h,0.0h,10-01-25,09-30-26,0%,$0 ,,,0.0h,1033.0d
      L2HE - BL - 2021-10.1.01.03.04  Procurement Support,,0.0d,0.0h,0.0h,,,,$0 ,,,0.0h,0.0d
    L2HE - BL - 2021-10.1.01.04  Quality Assurance - SLAC,,1750.0d,7751.0h,7027.0h,10-02-2018 A,09-30-26,,"$2,260 ",,,1536.2h,1033.0d
      L2HE - BL - 2021-10.1.01.04.01  Quality Assurance Management,,1750.0d,3125.0h,2401.0h,12-03-2018 A,09-30-26,,"$2,260 ",,,1536.2h,1033.0d
        PM_QA_1000,Quality Assurance Support - FY19,201.0d,0.0h,0.0h,12-03-2018 A,09-30-2019 A,100%,$0 ,,,0.0h,
        PM_QA_1010,Quality Assurance Support - FY20,245.0d,0.0h,0.0h,10-01-2019 A,06-30-2020 A,100%,$0 ,,,0.0h,
        ACT_NL_1010401,1010401 Non Labor Actuals,22.0d,0.0h,0.0h,06-01-2020 A,06-30-2020 A,100%,"$1,536 ",,,1536.2h,
        ACT_L_1010401,1010401 Labor Actuals,22.0d,724.0h,0.0h,06-01-2020 A,06-30-2020 A,100%,$724 ,,,0.0h,
        PM_QA_1011,Quality Assurance Support - FY20,64.0d,220.0h,220.0h,07-01-20,09-30-20,0%,$0 ,,,0.0h,48.0d
        PM_QA_1020,Quality Assurance Support - FY21,245.0d,1321.0h,1321.0h,10-01-20,09-30-21,0%,$0 ,,,0.0h,48.0d
        PM_QA_1030,Quality Assurance Support - FY22,244.0d,172.0h,172.0h,10-01-21,09-30-22,0%,$0 ,,,0.0h,286.0d
        PM_QA_1040,Quality Assurance Support - FY23,243.0d,172.0h,172.0h,10-03-22,09-29-23,0%,$0 ,,,0.0h,303.0d
        PM_QA_1050,Quality Assurance Support - FY24,243.0d,172.0h,172.0h,10-02-23,09-30-24,0%,$0 ,,,0.0h,333.0d
        PM_QA_1060,Quality Assurance Support - FY25,244.0d,172.0h,172.0h,10-01-24,09-30-25,0%,$0 ,,,0.0h,333.0d
        PM_QA_1070,Quality Assurance Support - FY26,244.0d,172.0h,172.0h,10-01-25,09-30-26,0%,$0 ,,,0.0h,1033.0d
      L2HE - BL - 2021-10.1.01.04.02  Configuration Management & Document Control,,1750.0d,4626.0h,4626.0h,10-02-2018 A,09-30-26,,$0 ,,,0.0h,1033.0d
        PM_DOC_CNTR_0070,Document Control Support - FY19,243.0d,0.0h,0.0h,10-02-2018 A,09-30-2019 A,100%,$0 ,,,0.0h,
        PM_DOC_CNTR_0080,Document Control Support - FY20,243.0d,0.0h,0.0h,10-01-2019 A,06-30-2020 A,100%,$0 ,,,0.0h,
        PM_DOC_CNTR_0081,Document Control Support - FY20,64.0d,110.0h,110.0h,07-01-20,09-30-20,0%,$0 ,,,0.0h,287.0d
        PM_DOC_CNTR_0090,Document Control Support - FY21,245.0d,655.0h,655.0h,10-01-20,09-30-21,0%,$0 ,,,0.0h,287.0d
        PM_DOC_CNTR_1000,Document Control Support - FY22,243.0d,858.0h,858.0h,10-04-21,09-30-22,0%,$0 ,,,0.0h,286.0d
        PM_DOC_CNTR_1010,Document Control Support - FY23,243.0d,858.0h,858.0h,10-03-22,09-29-23,0%,$0 ,,,0.0h,303.0d
